sampleID,relationshipID,year,location,municipality,deg_m_sN,deg_m_sE,locationID,ringID,age,sex,bm,wl,material,eggs,nestling,StableC,C_percent,StableN,N_percent,settlement,transport,fully_cultivated_land,infield_pasture,forest,open_land,bog,freshwater,sea,surface_cultivated_land,coniferous_forest,deciduous_forest,mixed_forest,tree_species_unknown,not_relevant,not_registered,impediment_forest_quality,low_forest_quality,medium_forest_quality,high_forest_quality,not_relevant_forest_quality,sea_distance_m,industry_distance_m,transport_settlement_distance_m,ski_arenas_distance_m,shooting_ranges_distance_m,Ag,Al,As,Au,B,Ba,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,K,La,Li,Lu,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Pb,Pr,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Tb,Th,Ti,Tl,U,V,W,Y,Yb,Zn
21_17,11Ad,2017,Hoklingen,Levanger,633629,110658,67,394012,Adult,F,585,282,Feathers,4,3,-24.36,46.8,6.38,15.11,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,0.0219497563,30.4780486349,0.0304215337,0.0429839412,0.2201747695,0.2126994035,0.0020879318,21.1925395701,0.0012424095,0.0224115608,0.0136085102,0.0919961713,0.0017352086,3.5634071479,0.001790694,0.0010879581,0.0004730295,33.4715120998,0.0083616555,NA,0.000871842,1.4653420452,0.0003300548,8.632164231,0.0105715417,0.0092908218,0.0001637921,12.6404840339,0.3614957239,0.1219084123,10.2776954928,0.000520261,0.010796327,0.032800988,101.228875628,0.106017873,0.002568836,0.035707784,26676.280083836,0.007391742,0.007787738,1.546856619,65.942209162,0.002081461,0.013266389,0.080158764,0.000286459,0.003507088,2.084623072,0.000420413,0.001804368,0.069128854,0.036175222,0.009003804,0.000878312,5.269773437
101_17,11Ad,2017,Hoklingen,Levanger,633629,110658,67,394012,Adult,F,585,282,Blood,4,3,NA,NA,NA,NA,22637.81772,25199.58621,654818.6037,67441.64376,1187402.875,50228.23891,5760.925975,1126093.83,0,0,1063913.493,98899.37587,24590.00673,55989.16488,1828749.838,67441.64376,74990.50797,608589.3855,282080.9582,277731.1884,1896191.481,8060.36328,6423.297449,83.22557033,2794.794945,1869.795896,NA,0.5377994368,0.003815261,8.26198E-05,0.1173229326,0.0500080967,NA,42.056980859,0.000576018,0.0003240407,0.0065214357,0.0068314841,0.0054578987,0.3745829069,NA,NA,NA,433.2327097485,NA,3.69453E-05,NA,0.2912104444,NA,1595.0875859474,5.45037E-05,0.0024197685,NA,68.1123923249,0.0592267916,0.0200969763,2167.7946500992,NA,0.000152457,0.005266067,1263.522615374,0.050372231,NA,3.097702821,2142.541342228,NA,NA,0.599248063,3.25981004,0.000165804,NA,0.014730327,NA,2.7252E-05,0.026419351,8.1202E-05,3.134E-05,0.003034543,3.8485E-05,0.000132082,NA,3.68612191
69_17,23Ad1,2017,Vika,Verran_Steinkjer,640235,111227,58,398477,Juvenile,F,305,NA,Feathers,NA,NA,NA,NA,NA,NA,36062.31645,12715.88292,187338.544,90724.81217,1812580.795,19958.30768,111244.8642,1452.400237,867766.5601,0,1809607.222,16415.90348,41345.03463,76415.80676,1105335.704,90724.81217,142850.2243,759127.9174,667852.9797,373952.8455,1196060.516,362.9754186,7975.200196,179.9713869,6567.535703,3383.554685,NA,8.567560348,0.007803916,0.0028504081,0.1730972191,0.1631566606,0.0011385089,130.8506124747,NA,0.0067261606,0.0114593646,0.0405530307,0.0013841449,1.9554598329,0.0006334391,0.0002051365,NA,15.4865718474,NA,NA,NA,0.7242971285,7.76923E-05,8.5431421826,0.0033055639,0.0167561333,NA,115.1324807765,2.3897196607,0.0861573445,7.7761399345,NA,0.002741262,0.012477468,517.647418625,0.020247626,0.000680716,0.043043421,23893.646735238,0.003507235,0.002155369,1.183408344,61.941980284,0.00058638,0.003422918,0.149020233,7.908E-05,0.000728493,0.451411157,0.002345574,0.000408525,0.013105274,0.010057816,0.002109051,0.000174808,27.234874431
78_17,23Ad1,2017,Vika,Verran_Steinkjer,640235,111227,58,398477,Juvenile,F,305,NA,Blood,NA,NA,NA,NA,NA,NA,36062.31645,12715.88292,187338.544,90724.81217,1812580.795,19958.30768,111244.8642,1452.400237,867766.5601,0,1809607.222,16415.90348,41345.03463,76415.80676,1105335.704,90724.81217,142850.2243,759127.9174,667852.9797,373952.8455,1196060.516,362.9754186,7975.200196,179.9713869,6567.535703,3383.554685,NA,0.1511541588,0.0035910398,0.0001616351,0.1315457474,0.0580197451,NA,52.7901691189,0.0001572198,5.78063E-05,0.0070074264,0.0016281202,0.021408117,0.1767185946,NA,NA,NA,256.8834787556,NA,2.5058E-06,NA,0.036822839,NA,1097.9935911923,NA,0.0107892704,NA,63.9176249712,0.0210194308,0.0154761208,2500.3157806665,NA,2.2267E-05,0.002808057,928.173388096,0.002251167,NA,4.180979842,1738.738376434,NA,NA,0.450454251,4.07139873,NA,0.000578207,0.034938199,NA,2.1185E-05,0.000751774,0.000183179,2.304E-05,0.000707333,NA,9.2122E-05,NA,3.890555836
70_17,23Ad2,2017,Vika,Verran_Steinkjer,640235,111227,58,398478,Juvenile,M,300,NA,Feathers,NA,NA,NA,NA,NA,NA,36062.31645,12715.88292,187338.544,90724.81217,1812580.795,19958.30768,111244.8642,1452.400237,867766.5601,0,1809607.222,16415.90348,41345.03463,76415.80676,1105335.704,90724.81217,142850.2243,759127.9174,667852.9797,373952.8455,1196060.516,362.9754186,7975.200196,179.9713869,6567.535703,3383.554685,NA,2.6762322627,0.007803916,0.0016612344,0.0759738191,0.0364583715,0.001324416,106.2534999614,NA,0.0021486322,0.0092077288,0.0402950284,0.0005164197,1.7607548369,0.000338517,0.000141511,NA,10.1448999096,NA,NA,NA,0.7254202517,7.76923E-05,6.7821947649,0.00095728,0.0125054344,NA,101.5671880853,0.1215777715,0.0624614543,7.1350912566,NA,0.000814437,0.010334255,430.649533529,0.005896239,0.000238815,0.038703304,25370.360923307,0.003218755,0.001498352,1.16803625,10.274468405,0.00023932,0.004869525,0.082211935,7.908E-05,0.000242788,0.228970136,0.002133196,0.000170553,0.004454434,0.000926336,0.000756986,0.000174808,27.816077679
71_17,23Ad3,2017,Vika,Verran_Steinkjer,640235,111227,58,398489,Juvenile,M,235,NA,Feathers,NA,NA,NA,NA,NA,NA,36062.31645,12715.88292,187338.544,90724.81217,1812580.795,19958.30768,111244.8642,1452.400237,867766.5601,0,1809607.222,16415.90348,41345.03463,76415.80676,1105335.704,90724.81217,142850.2243,759127.9174,667852.9797,373952.8455,1196060.516,362.9754186,7975.200196,179.9713869,6567.535703,3383.554685,NA,7.3392571391,0.007803916,0.0028577131,0.0978029402,0.0666735859,0.001405327,119.6837206285,NA,0.0058414728,0.0084834064,0.0503028666,0.0034223323,1.7249884778,0.000338517,0.0002397211,NA,15.3159263142,NA,NA,NA,0.9609631614,0.0001225476,18.6350372901,0.0030023317,0.0169122205,NA,106.0886693851,0.2080527224,0.0507583533,19.5554007479,NA,0.002718047,0.01550427,377.691880532,0.019592682,0.000616906,0.115365556,24456.193800245,0.005718625,0.001498352,1.265861632,21.222405103,0.00050945,0.005727294,0.089637006,7.908E-05,0.000588796,0.583718822,0.002239764,0.000315504,0.011605987,0.001673016,0.002193598,0.000232998,27.002296181
65_17,21Ad1,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398490,Juvenile,M,290,NA,Feathers,NA,NA,-24.08,47.36,8.71,15.47,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,6.0406866958,0.007803916,0.0075249229,0.0687496866,0.0291214841,0.0018480235,110.3431654946,NA,0.0048298542,0.0080707139,0.0564419127,0.0003499678,2.0394140564,0.000338517,0.0002494869,NA,12.3595815041,NA,NA,NA,0.7594727518,7.76923E-05,8.9086340094,0.0024211085,0.0129835149,NA,107.3794728709,0.1280756347,0.0856251356,9.5325147239,NA,0.001524311,0.035047909,414.973460076,0.012116547,0.000633952,0.035707749,24557.261041954,0.008376736,0.001498352,1.728558393,16.180238238,0.00023932,0.003350433,0.08320355,7.908E-05,0.000431628,0.330784692,0.001776532,0.00017627,0.00689727,0.001215371,0.001782253,0.000174808,27.146106479
66_17,21Ad2,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398491,Juvenile,M,310,NA,Feathers,NA,NA,-23.78,47.11,9.36,15.65,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,2.602861007,0.007803916,0.0020324202,0.071677362,0.0245371956,0.0007949019,106.9955863016,NA,0.0027092031,0.0107341227,0.038051625,0.00023932,1.9693018352,0.000338517,0.000141511,NA,10.1843682555,NA,NA,NA,0.884612573,7.76923E-05,7.5871092986,0.00095728,0.024358871,NA,99.5073526968,0.0962043723,0.1026114817,7.0713502062,NA,0.001332274,0.01260745,364.45827875,0.009264824,0.00029718,0.028903606,24717.184997023,0.010224049,0.001498352,1.822522943,6.35586694,0.000281516,0.003235986,0.063801811,7.908E-05,0.000411423,0.219466641,0.002464357,0.000148144,0.005069621,0.001064943,0.00094012,0.000174808,26.39139324
67_17,21Ad3,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398492,Juvenile,F,345,NA,Feathers,NA,NA,-23.82,47.44,9.18,15.63,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,6.4295759319,0.007803916,0.0022728363,0.0699772842,0.0466004033,0.001287339,79.6715438803,NA,0.0055888077,0.0115648715,0.1626702712,0.0004708219,2.3762075161,0.000338517,0.0003027675,NA,14.8818689597,NA,NA,NA,1.0141138847,7.76923E-05,7.2290404479,0.0022698522,0.0162065414,NA,82.381745386,0.7362680118,0.1585176112,8.7202824463,NA,0.002824761,0.094080033,352.391128359,0.010813721,0.000600858,0.028446781,25300.146081076,0.013307162,0.001498352,1.875312437,17.997068801,0.000520437,0.004800926,0.063249802,0.000101306,0.000532433,0.484519353,0.001092106,0.000406966,0.010768476,0.00246552,0.002611602,0.000296984,23.255000158
79_17,21Ad3,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398492,Juvenile,F,345,NA,Blood,NA,NA,NA,NA,NA,NA,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,0.1828739242,0.005372602,0.0001280833,0.1586744618,0.1210357977,NA,55.5058081636,0.0003279981,5.88141E-05,0.0093131859,0.0008583174,0.0010004984,0.1987216472,NA,NA,NA,241.7192489497,NA,1.72181E-05,NA,0.0362970166,NA,1055.8783013362,NA,0.0324384167,NA,58.7418329901,0.0263103475,0.0217543593,2606.7433116198,NA,2.6732E-05,0.003283769,878.399714731,0.003075405,NA,2.153693038,1800.178806475,NA,NA,0.676767554,4.129739535,NA,0.00061444,0.032667636,NA,2.5697E-05,0.000751774,8.338E-05,2.4614E-05,0.000749649,NA,0.000258907,NA,4.283240277
68_17,21Ad4,2017,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398493,Juvenile,F,290,NA,Feathers,NA,NA,NA,NA,NA,NA,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,7.6189170548,0.007803916,0.004073333,0.0742906781,0.0578431694,0.000833848,110.213476497,NA,0.0157967034,0.010254257,0.041880258,0.0004285338,1.7813692504,0.0008772508,0.0003400897,NA,17.1744551457,NA,NA,NA,1.2333108926,0.0001410075,6.9008084081,0.007945855,0.0148029163,NA,103.9650300619,0.8199350529,0.1080073642,7.562074918,NA,0.006487704,0.016964651,471.811517445,0.013189723,0.001780975,0.024323559,24447.972205972,0.014960445,0.001498352,1.970597853,22.518446196,0.001044096,0.004434584,0.088458585,0.000174625,0.001234898,0.565531608,0.001416412,0.00049516,0.01314845,0.001237674,0.003727034,0.000299387,30.489363294
73_18,120Ad1,2018,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398497,Juvenile,F,305,NA,Blood,NA,NA,NA,NA,NA,NA,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,0.2542735737,0.006220584,8.05658E-05,0.2549714438,0.0210272377,NA,46.7691938199,6.93694E-05,9.90742E-05,0.0061321576,0.0024585652,0.0101736702,0.1544946089,NA,NA,NA,210.2326971819,NA,2.93901E-05,NA,0.0316815037,NA,1154.9329011419,NA,0.0013867454,NA,64.7864785415,0.0409183283,0.0187667843,2812.9706711489,NA,9.8178E-05,0.004311435,912.133466422,0.001666779,NA,4.201852958,1670.696477765,NA,NA,0.293189052,5.947676327,NA,1.8894E-05,0.054249469,NA,3.5923E-05,0.008956686,7.752E-05,4.2126E-05,0.000346954,NA,0.000829498,NA,4.02440593
39_18,120Ad1,2018,Brattreitåsen,Verran_Steinkjer,640343,111215,55,398497,Juvenile,F,305,NA,Feathers,NA,NA,-24.67,49.83,5.66,15.1,397950.7292,58584.81297,382905.0064,78844.86169,1708428.506,66900.2315,32065.89541,40849.49771,365289.865,8020.1661,1477941.402,152694.3676,91346.6398,85412.22405,1253600.077,78844.86169,188043.0732,388864.5868,366061.3898,864425.5834,1332444.939,517.0648632,9616.147778,119.0031961,8135.856318,1296.006666,NA,1.9037463956,0.0076436887,0.0005193525,0.1671930733,0.0236826962,0.000774627,126.6633608226,NA,0.0026784874,0.0093634735,0.0224304392,0.0086050055,1.3879524928,0.0002287679,8.27259E-05,NA,12.7533357152,NA,NA,NA,0.9072287629,8.7813E-05,743.4723942527,0.0009420219,0.0169317504,NA,130.2234334346,0.119062003,0.0836974614,921.7144635394,NA,0.001640427,0.003141748,1267.166017118,0.004796817,0.000343426,3.246161234,22030.991667395,0.002492989,0.000369617,0.960956687,20.411889791,0.000548447,0.00210315,0.115829122,4.3122E-05,0.000458447,0.118492611,0.00089111,0.000204262,0.002702713,0.000320421,0.000930412,0.000114198,30.172719588
24_17,24Ad,2017,Møen,Ytterøy_Levanger,634817,110918,60,3012508,Adult,F,610,290,Feathers,3,2,-23.52,40.66,8.14,14.07,36132.43835,25141.94351,536338.5223,106925.8821,842633.0095,88526.98152,0,399.596802,1503600.679,0,687518.7145,117148.5705,37965.72455,88526.98152,2101613.18,106925.8821,118801.17,0,270702.3645,541656.4565,2208539.062,88.85841765,9704.565044,35.27892279,9306.00336,8490.7177,0.003052198,15.249128619,0.007803916,0.0087449923,0.2479695002,0.1632324072,0.0011669763,96.111008669,0.0017837634,0.0174958829,0.0157965844,0.049762082,0.0015243096,2.9893440173,0.0011939237,0.0007054926,0.00020533,18.5544503633,0.0035271227,NA,0.000110989,1.2374762473,0.000216027,12.0652139702,0.0080482434,0.0083047296,0.000106802,40.9426726718,0.5521363011,0.079903708,19.3163585768,0.000520261,0.008373644,0.026855633,72.267118365,0.058740412,0.002041129,0.027776549,22459.524150495,0.005709192,0.00382468,0.835976126,33.203348856,0.001682456,0.007462087,0.149585363,0.000169088,0.001974786,1.312192869,0.000554123,0.000798704,0.038988119,0.003412887,0.006109833,0.000611094,20.040290936
23_18,123Ad,2018,Møen,Ytterøy_Levanger,634817,110918,60,3012508,Adult,F,620,NA,Feathers,2,2,-23.52,48.56,9.46,15.07,36132.43835,25141.94351,536338.5223,106925.8821,842633.0095,88526.98152,0,399.596802,1503600.679,0,687518.7145,117148.5705,37965.72455,88526.98152,2101613.18,106925.8821,118801.17,0,270702.3645,541656.4565,2208539.062,88.85841765,9704.565044,35.27892279,9306.00336,8490.7177,0.0071609384,36.3637407249,0.0153562591,0.0014152045,0.2757453612,0.1708373193,0.0031902333,32.5039483988,0.0022044894,0.0239538451,0.0367682214,0.1402519688,0.0025779791,3.6812589965,0.0021835478,0.0010715289,0.0004898523,42.6982191317,0.0109093245,NA,0.0005299349,0.8534446625,0.0003843105,9.2894724853,0.01175412,0.0035603487,0.0001571621,17.2748918485,0.4767644707,2.7180111178,13.1452623491,0.004360531,0.01141451,0.068884791,77.360340637,0.075759947,0.002930641,0.052615576,23926.718964847,0.005394266,0.001349519,1.045937418,91.65776157,0.002361524,0.012209913,0.090143236,0.000303271,0.002058162,3.538971467,0.000359601,0.001255312,0.102260971,0.007247111,0.01000208,0.001070817,8.699345811
16_18,116Ad,2018,Kringla,Steinkjer,635831,112636,36,3012518,Adult,F,630,289,Feathers,3,2,-24.28,48.96,6.62,15.18,75698.55756,41398.78565,559055.1811,54934.91992,2078707.096,71729.07958,240901.9741,2476.42995,0,15455.7871,2099129.026,83225.41583,10329.93661,207708.3805,694084.7414,45880.31101,311734.293,192687.387,1028209.82,858706.6498,749019.6613,1129.836088,1844.651483,56.13557283,7324.674421,3473.513406,0.0065211492,24.0355859365,0.0147094243,0.0060713033,0.2367485158,0.1643349574,0.0023541032,18.8997034585,0.000591798,0.0231910484,0.0294647,0.1065910913,0.0012763391,2.7304843082,0.0016516378,0.0011786341,0.0004377498,22.2312671184,0.0057700614,NA,0.0008413558,0.6157706974,0.0002943051,9.9330501353,0.0106630748,0.0302686403,0.0001016804,13.3410987111,0.3395645623,0.1350858292,13.7741238971,0.004058857,0.009849942,0.051354396,70.941452967,0.02953812,0.002617902,0.046055113,24797.631398385,0.009320538,0.000369617,0.869814918,61.340156448,0.002346824,0.011775574,0.062446687,0.000273626,0.002496524,1.659610491,0.000200871,0.001255508,0.045006229,0.023313014,0.007958375,0.000741585,9.180752594
57_18,116Ad,2018,Kringla,Steinkjer,635831,112636,36,3012518,Adult,F,630,289,Blood,3,2,NA,NA,NA,NA,75698.55756,41398.78565,559055.1811,54934.91992,2078707.096,71729.07958,240901.9741,2476.42995,0,15455.7871,2099129.026,83225.41583,10329.93661,207708.3805,694084.7414,45880.31101,311734.293,192687.387,1028209.82,858706.6498,749019.6613,1129.836088,1844.651483,56.13557283,7324.674421,3473.513406,NA,0.3732156307,0.0038135087,0.0002117333,0.1314652575,0.0884487856,NA,51.0039919932,0.0003913723,0.0003897062,0.0023509609,0.0050352933,0.0056647113,0.2973914756,NA,NA,NA,313.8581679811,NA,1.43543E-05,NA,0.0466621805,NA,1263.8649321032,0.0003714418,0.0005523013,NA,51.1316365939,0.0425906467,0.0378302796,2377.4951579918,NA,0.000105616,0.003477725,929.038290117,0.003669346,NA,4.51205496,1792.523574618,NA,NA,0.360957209,4.051715541,3.945E-05,NA,0.022382525,NA,0.00011153,0.022987971,4.027E-05,5.3031E-05,0.004909219,0.000205752,0.00016383,NA,3.162338452
8_18,108Ad,2018,Vinne,Verdal,634642,113209,52,3012582,Adult,F,600,294,Feathers,4,0,-25.09,48.41,7.1,14.87,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,0.0056758634,10.3330964573,0.0353577106,0.0019843723,0.2239691062,0.0615053594,0.0008832475,17.9219797256,0.0005570161,0.0094464858,0.0113779444,0.0267905071,0.0008835038,3.0126030476,0.00082037,0.0004015688,0.000108421,16.5159661479,0.0036326162,NA,0.0006889712,0.6890355815,0.0001526312,3.965539756,0.0047588687,0.0010841073,6.43316E-05,6.3152655905,0.1846085275,0.1317647611,7.2094129468,0.001469222,0.00483758,0.018509703,68.997961577,0.027181944,0.001073005,0.019747793,23648.241976199,0.006925123,0.000369617,1.145258681,30.599459593,0.000651006,0.006932044,0.030302745,0.000105659,0.000939264,0.558108283,0.000212829,0.000701934,0.024529237,0.005413244,0.003245671,0.00032723,7.406247452
98_17,6Ad,2017,Vinne,Verdal,634642,113209,52,3012582,Adult,F,635,NA,Blood,5,5,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,0.2446036637,0.0049336948,0.0001625034,0.1760447752,0.0303591804,NA,45.6597173548,0.0004123108,0.0002345838,0.0260349397,0.0039112562,0.0018148299,0.3012811211,NA,NA,NA,272.5011044538,NA,0.0001097717,NA,0.0497609816,NA,1191.7984043117,5.45037E-05,0.009827468,NA,56.8863364523,0.0146145088,0.0270459429,2581.0430913002,NA,0.000123387,0.003211852,906.992056754,0.009512684,NA,1.670476305,1837.476456453,NA,NA,0.539498338,3.25981004,2.7252E-05,NA,0.01345318,NA,2.7252E-05,0.003425751,8.4714E-05,3.134E-05,0.001869357,3.8485E-05,0.000107902,NA,3.288618777
12_17,6Ad,2017,Vinne,Verdal,634642,113209,52,3012582,Adult,F,635,NA,Feathers,5,5,-24.37,47.42,6.71,15.51,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,0.0442267307,26.9817550911,0.0393986042,0.0145454329,0.1842875061,0.161819107,0.0048499689,38.0216385884,0.0037959474,0.0225796964,0.024014629,0.1122497459,0.0019316125,9.6068911136,0.0014063357,0.000885367,0.0003953473,40.7354007277,0.0064380453,NA,0.000110989,0.8675572982,0.0003041302,23.4088822216,0.0099871501,0.002323833,0.0001408305,15.3520581312,0.3707023,0.1413452477,20.7238050309,0.000520261,0.009743903,0.415340771,106.293420517,2.565095369,0.002395008,0.062063257,28162.561724734,0.013837012,0.006063949,0.900583312,59.251686482,0.00198425,0.323635102,0.074561733,0.000283592,0.003533218,1.800444044,0.000390247,0.001893393,0.060744757,0.006278527,0.00766786,0.00086876,16.27280235
49_18,108Ad,2018,Vinne,Verdal,634642,113209,52,3012582,Adult,F,600,294,Blood,4,0,NA,NA,NA,NA,89290.04848,34207.28497,2232879.57,3739.57052,640232.2732,32157.65511,0,108040.5106,0,0,306907.1897,247350.3443,85974.73911,32157.65511,2464417.414,3739.57052,73526.40535,0,38445.33575,560418.1872,2468156.985,4492.559147,2759.619162,19.79242623,3158.304758,1316.4146,NA,4.1908285454,0.0077365226,0.0004227575,0.3143349508,0.0411716862,NA,49.6949870849,0.0001472803,0.0044050573,0.0206692462,0.0158016929,0.0008734353,0.2012694356,NA,NA,NA,101.098008679,NA,0.0006699274,NA,0.0330315149,NA,933.8536023789,0.0023018861,0.0062232105,NA,39.2562694563,0.0725206306,0.0171210721,3335.065456644,NA,0.002306407,0.013812083,530.420088857,0.005689023,NA,1.54195238,1551.619176691,NA,NA,0.143674872,4.065158212,0.000476839,NA,0.034749974,NA,0.001107663,0.38026423,0.000146214,0.000136908,0.01096995,0.000191416,0.001399001,NA,2.179839997
15_17,9Ad,2017,Asklund,Steinkjer,635618,112829,33,3012610,Adult,F,625,292,Feathers,4,1,-24.41,45.97,7.51,14.93,53051.63909,16209.4536,1001795.788,205061.0643,1777375.554,17707.64152,69221.95623,0,0,0,1562213.601,162233.6791,147835.7812,36737.14166,1071056.881,160346.0125,95201.72449,140485.6398,235659.1131,1392958.674,1276117.945,4486.459788,2626.643573,130.5213788,8969.05529,934.636052,0.0124562985,100.4563625116,0.007803916,0.0204908023,0.2964692997,0.6944346596,0.0066534183,64.853698422,0.000485577,0.110849921,0.0272662,0.2306991522,0.0081914905,3.5615514872,0.0058224532,0.0036868443,0.0016510271,71.0561042873,0.0261123219,NA,0.0016399379,1.1207475745,0.0012130099,35.6287717759,0.0465926844,0.0463258012,0.0004455588,40.648614588,0.9491317355,0.1038551122,24.456560984,0.016775351,0.044354927,0.079601813,79.986226082,0.076832843,0.012027804,0.195720776,26172.844774571,0.015946459,0.021716908,0.914353429,194.053344962,0.00898809,0.027376641,0.214064719,0.001031054,0.013568677,6.870590855,0.002393949,0.005525627,0.194105929,0.039429927,0.032010617,0.003014559,12.255158729
58_18,118Ad,2018,Asklund,Steinkjer,635618,112829,33,3012610,Adult,F,625,295,Blood,3,2,NA,NA,NA,NA,53051.63909,16209.4536,1001795.788,205061.0643,1777375.554,17707.64152,69221.95623,0,0,0,1562213.601,162233.6791,147835.7812,36737.14166,1071056.881,160346.0125,95201.72449,140485.6398,235659.1131,1392958.674,1276117.945,4486.459788,2626.643573,130.5213788,8969.05529,934.636052,NA,0.4383544551,0.0110293831,0.0001571436,0.3588803526,0.2009479506,NA,33.5750515076,0.0001472803,0.0002191749,0.0081723536,0.0061718359,0.0009167009,0.2280498081,NA,NA,NA,251.3850270554,NA,8.09186E-05,NA,0.0370724916,NA,947.4135553901,0.0001574305,0.0005523013,NA,41.0425799296,0.01979992,0.0227797968,3147.6034605493,NA,8.5171E-05,0.00511375,764.805006397,0.002982526,NA,2.34304161,1993.182477974,NA,NA,0.220209055,9.408077974,3.945E-05,NA,0.019443922,NA,0.000104153,0.011546655,3.5505E-05,5.3031E-05,0.001225417,0.000200353,0.000150859,NA,2.917610974
18_18,118Ad,2018,Asklund,Steinkjer,635618,112829,33,3012610,Adult,F,625,295,Feathers,3,2,-24.25,48.85,8.11,15.02,53051.63909,16209.4536,1001795.788,205061.0643,1777375.554,17707.64152,69221.95623,0,0,0,1562213.601,162233.6791,147835.7812,36737.14166,1071056.881,160346.0125,95201.72449,140485.6398,235659.1131,1392958.674,1276117.945,4486.459788,2626.643573,130.5213788,8969.05529,934.636052,0.005460257,21.773803752,0.0090314243,0.0032480326,0.2435117351,0.178588774,0.0015289521,20.7372819484,0.000334038,0.0178921529,0.0175444837,0.0542726707,0.0019528164,3.0309776767,0.0009082913,0.0006175098,0.000323886,18.4509247725,0.0062422399,NA,0.0007158716,1.4106471684,0.0002555807,8.0891015772,0.0100028371,0.008336591,9.49972E-05,9.9456398374,0.2998081384,0.090458628,10.1364214921,0.004629465,0.007925565,0.024465013,74.442272325,0.046409726,0.00227206,0.038210379,24567.324496542,0.006370411,0.000889941,1.154910886,58.913918175,0.001132586,0.00559944,0.073333057,0.00020459,0.002035666,1.566792239,0.000536353,0.001433762,0.041361724,0.015248342,0.005432504,0.000758017,10.838937387
